InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID
541417,22792,FLUTED ANTIQUE CANDLE HOLDER,2,17/01/2011 16:23,0.85,16033
541474,20713,JUMBO BAG OWLS,50,18/01/2011 11:51,1.95,16997
541479,21380,WOODEN HAPPY BIRTHDAY GARLAND,36,18/01/2011 11:54,2.95,16422
541483,22283,6 EGG HOUSE PAINTED WOOD,2,18/01/2011 12:40,7.95,15395
541485,21446,12 RED ROSE PEG PLACE SETTINGS,1,18/01/2011 13:05,1.25,18118
541485,21704,BAG 250g SWIRLY MARBLES,9,18/01/2011 13:05,0.85,18118
541485,22413,METAL SIGN TAKE IT OR LEAVE IT ,1,18/01/2011 13:05,2.95,18118
541486,22819,BIRTHDAY CARD  RETRO SPOT,24,18/01/2011 13:15,0.42,18109
541486,82580,BATHROOM METAL SIGN,5,18/01/2011 13:15,0.55,18109
541489,22457,NATURAL SLATE HEART CHALKBOARD ,6,18/01/2011 13:38,2.95,15023
541489,21313,GLASS HEART T-LIGHT HOLDER ,3,18/01/2011 13:38,0.85,15023
541491,22355,CHARLOTTE BAG SUKI DESIGN,10,18/01/2011 14:04,0.85,12510
541504,21527,RED RETROSPOT TRADITIONAL TEAPOT ,1,18/01/2011 15:37,7.95,14415
541509,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,18/01/2011 16:31,2.95,13263
541509,22893,MINI CAKE STAND T-LIGHT HOLDER,4,18/01/2011 16:31,0.42,13263
541510,84978,HANGING HEART JAR T-LIGHT HOLDER,6,18/01/2011 16:39,1.25,14428
541518,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,19/01/2011 09:05,0.42,12451
541524,22930,BAKING MOULD HEART MILK CHOCOLATE,6,19/01/2011 10:49,2.55,17091
541552,22151,PLACE SETTING WHITE HEART,48,19/01/2011 11:15,0.42,15039
541564,20615,BLUE POLKADOT PASSPORT COVER,2,19/01/2011 11:38,2.1,16904
541566,22471,TV DINNER TRAY AIR HOSTESS ,8,19/01/2011 11:50,1.95,17722
541570,22716,CARD CIRCUS PARADE,72,19/01/2011 12:34,0.36,14646
541571,21213,PACK OF 72 SKULL CAKE CASES,24,19/01/2011 12:38,0.55,12841
541575,21754,HOME BUILDING BLOCK WORD,2,19/01/2011 13:21,5.95,15311
541590,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,19/01/2011 14:50,1.49,13310
541591,22647,CERAMIC LOVE HEART MONEY BANK,36,19/01/2011 14:52,0.42,15831
541594,10133,COLOURING PENCILS BROWN TUBE,20,19/01/2011 15:30,0.42,14916
541596,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,5,19/01/2011 16:19,0.42,17602
541596,21733,RED HANGING HEART T-LIGHT HOLDER,6,19/01/2011 16:19,2.95,17602
541596,85216,ASSORTED CAKES FRIDGE MAGNETS,6,19/01/2011 16:19,0.65,17602
541604,21124,SET/10 BLUE POLKADOT PARTY CANDLES,1,19/01/2011 17:23,1.25,14572
541604,20752,BLUE POLKADOT WASHING UP GLOVES,3,19/01/2011 17:23,2.1,14572
541631,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,20/01/2011 10:48,3.25,12637
541657,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,20/01/2011 12:11,2.95,16321
541658,20977,36 PENCILS TUBE WOODLAND,4,20/01/2011 12:16,1.25,15529
541660,21624,VINTAGE UNION JACK DOORSTOP,2,20/01/2011 12:20,5.95,17787
541669,22558,CLOTHES PEGS RETROSPOT PACK 24 ,4,20/01/2011 12:29,1.49,17315
541670,22138,BAKING SET 9 PIECE RETROSPOT ,24,20/01/2011 12:34,4.25,14911
541670,22430,ENAMEL WATERING CAN CREAM,16,20/01/2011 12:34,4.25,14911
541675,22432,WATERING CAN PINK BUNNY,6,20/01/2011 13:49,1.95,12402
541683,21060,PARTY INVITES BALLOON GIRL,5,20/01/2011 15:01,0.85,14085
541684,21445,12 PINK ROSE PEG PLACE SETTINGS,25,20/01/2011 15:22,1.25,15498
541684,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,20/01/2011 15:22,2.95,15498
541684,22151,PLACE SETTING WHITE HEART,25,20/01/2011 15:22,0.42,15498
541684,22382,LUNCH BAG SPACEBOY DESIGN ,10,20/01/2011 15:22,1.65,15498
541684,22900, SET 2 TEA TOWELS I LOVE LONDON ,3,20/01/2011 15:22,2.95,15498
541711,22315,200 RED + WHITE BENDY STRAWS,24,21/01/2011 11:18,1.25,14646
541711,21668,RED STRIPE CERAMIC DRAWER KNOB,12,21/01/2011 11:18,1.25,14646
541711,22654,DELUXE SEWING KIT ,6,21/01/2011 11:18,5.95,14646
541711,21058,PARTY INVITES WOODLAND,24,21/01/2011 11:18,0.85,14646
541783,22847,BREAD BIN DINER STYLE IVORY,1,21/01/2011 11:55,16.95,16618
541783,22777,GLASS CLOCHE LARGE,2,21/01/2011 11:55,8.5,16618
541784,22083,PAPER CHAIN KIT RETROSPOT,4,21/01/2011 12:37,2.95,17277
541791,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,46,21/01/2011 13:07,1.25,16928
541789,21531,RED RETROSPOT SUGAR JAM BOWL,30,21/01/2011 13:07,2.1,14088
541789,21755,LOVE BUILDING BLOCK WORD,27,21/01/2011 13:07,5.45,14088
541789,84880,WHITE WIRE EGG HOLDER,12,21/01/2011 13:07,4.95,14088
541789,22802,FAUX FUR CHOCOLATE THROW,5,21/01/2011 13:07,16.95,14088
541792,22524,CHILDRENS GARDEN GLOVES BLUE,10,21/01/2011 13:09,1.25,17094
541793,20719,WOODLAND CHARLOTTE BAG,10,21/01/2011 13:13,0.85,13969
541794,22966,GINGERBREAD MAN COOKIE CUTTER,3,21/01/2011 13:21,1.25,17238
541795,21755,LOVE BUILDING BLOCK WORD,2,21/01/2011 13:47,5.95,14692
541836,22423,REGENCY CAKESTAND 3 TIER,32,23/01/2011 10:29,10.95,15465
541838,84946,ANTIQUE SILVER TEA GLASS ETCHED,6,23/01/2011 10:43,1.25,12916
541838,22080,RIBBON REEL POLKADOTS ,3,23/01/2011 10:43,1.65,12916
541839,22620,4 TRADITIONAL SPINNING TOPS,2,23/01/2011 11:15,1.25,17769
541841,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,4,23/01/2011 11:53,4.95,14450
541843,21363,HOME SMALL WOOD LETTERS,1,23/01/2011 12:08,4.95,13659
541843,22449,SILK PURSE BABUSHKA PINK,12,23/01/2011 12:08,3.35,13659
541844,21871,SAVE THE PLANET MUG,6,23/01/2011 12:19,1.25,16931
541845,85099C,JUMBO  BAG BAROQUE BLACK WHITE,1,23/01/2011 12:41,1.95,15167
541847,22759,SET OF 3 NOTEBOOKS IN PARCEL,4,23/01/2011 13:25,1.65,15443
541847,22073,RED RETROSPOT STORAGE JAR,2,23/01/2011 13:25,3.75,15443
541848,22468,BABUSHKA LIGHTS STRING OF 10,2,23/01/2011 13:31,6.75,17611
541848,21563,RED HEART SHAPE LOVE BUCKET ,2,23/01/2011 13:31,2.95,17611
541848,22113,GREY HEART HOT WATER BOTTLE,2,23/01/2011 13:31,3.75,17611
541848,21788,KIDS RAIN MAC BLUE,2,23/01/2011 13:31,0.85,17611
541849,21155,RED RETROSPOT PEG BAG,1,23/01/2011 13:34,2.1,13230
541849,21527,RED RETROSPOT TRADITIONAL TEAPOT ,1,23/01/2011 13:34,7.95,13230
541850,22267,EASTER DECORATION EGG BUNNY ,2,23/01/2011 13:58,1.25,14224
541850,21459,YELLOW EASTER EGG HUNT START POST,2,23/01/2011 13:58,1.95,14224
541850,22288,HANGING METAL RABBIT DECORATION,1,23/01/2011 13:58,1.25,14224
541853,21463,MIRRORED DISCO BALL ,4,23/01/2011 14:29,5.95,17858
541854,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,1,23/01/2011 14:58,1.25,18283
541854,20712,JUMBO BAG WOODLAND ANIMALS,1,23/01/2011 14:58,1.95,18283
541856,22251,BIRDHOUSE DECORATION MAGIC GARDEN,6,23/01/2011 15:16,1.25,17673
541856,35647,VINTAGE BEAD PINK SHADE ,12,23/01/2011 15:16,1.25,17673
541859,22697,GREEN REGENCY TEACUP AND SAUCER,1,23/01/2011 15:34,2.95,14606
541864,37449,CERAMIC CAKE STAND + HANGING CAKES,20,23/01/2011 16:17,8.5,13798
541864,21169,YOU'RE CONFUSING ME METAL SIGN ,48,23/01/2011 16:17,1.45,13798
541866,21314,SMALL GLASS HEART TRINKET POT,8,24/01/2011 09:25,2.1,16477
541872,22629,SPACEBOY LUNCH BOX ,1,24/01/2011 09:52,1.95,14796
541873,22371,AIRLINE BAG VINTAGE TOKYO 78,4,24/01/2011 09:52,4.25,14368
541873,22374,AIRLINE BAG VINTAGE JET SET RED,4,24/01/2011 09:52,4.25,14368
541875,20713,JUMBO BAG OWLS,10,24/01/2011 10:01,1.95,16558
541877,22303,COFFEE MUG APPLES DESIGN,12,24/01/2011 10:12,2.55,12559
541886,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,24/01/2011 11:21,7.95,15039
541916,22636,CHILDS BREAKFAST SET CIRCUS PARADE,6,24/01/2011 11:34,8.5,17861
541919,84992,72 SWEETHEART FAIRY CAKE CASES,24,24/01/2011 11:35,0.55,14334
541948,20828,GLITTER BUTTERFLY CLIPS,4,24/01/2011 12:00,2.55,15820
541949,22543,MINI JIGSAW BAKE A CAKE ,24,24/01/2011 12:08,0.42,18136
541973,21986,PACK OF 12 PINK POLKADOT TISSUES,24,24/01/2011 14:01,0.29,16730
541980,22026,BANQUET BIRTHDAY  CARD  ,12,24/01/2011 15:09,0.42,12421
541997,21786,POLKADOT RAIN HAT ,24,25/01/2011 10:38,0.42,18077
542002,21930,JUMBO STORAGE BAG SKULLS,20,25/01/2011 10:57,1.65,14298
542004,15036,ASSORTED COLOURS SILK FAN,48,25/01/2011 11:08,0.75,12971
542005,20676,RED RETROSPOT BOWL,12,25/01/2011 11:18,1.25,14409
542006,22558,CLOTHES PEGS RETROSPOT PACK 24 ,4,25/01/2011 11:20,1.49,15218
542057,22976,CIRCUS PARADE CHILDRENS EGG CUP ,4,25/01/2011 11:57,1.25,15967
542057,21625,VINTAGE UNION JACK APRON,1,25/01/2011 11:57,6.95,15967
542058,85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,12,25/01/2011 11:59,1.25,15601
542065,22379,RECYCLING BAG RETROSPOT ,2,25/01/2011 12:03,2.1,14527
542080,22355,CHARLOTTE BAG SUKI DESIGN,10,25/01/2011 12:16,0.85,13815
542080,22333,RETROSPOT PARTY BAG + STICKER SET,8,25/01/2011 12:16,1.65,13815
542083,21828,EIGHT PIECE SNAKE  SET,1,25/01/2011 12:26,1.25,18008
542090,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,4,25/01/2011 12:39,0.85,15518
542096,22211,WOOD STAMP SET FLOWERS,2,25/01/2011 12:52,1.65,17236
542105,85061W,WHITE JEWELLED HEART DECORATION,6,25/01/2011 13:35,0.85,12854
542107,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,25/01/2011 13:38,0.55,16222
542107,22120,WELCOME  WOODEN BLOCK LETTERS,1,25/01/2011 13:38,9.95,16222
542107,85047,WHITE BEADED GARLAND STRING 20LIGHT,1,25/01/2011 13:38,6.35,16222
542107,22723,SET OF 6 HERB TINS SKETCHBOOK,1,25/01/2011 13:38,3.95,16222
542110,21755,LOVE BUILDING BLOCK WORD,3,25/01/2011 13:46,5.95,14189
542112,21169,YOU'RE CONFUSING ME METAL SIGN ,1,25/01/2011 13:55,1.69,13168
542112,48173C,DOORMAT BLACK FLOCK ,1,25/01/2011 13:55,7.95,13168
542121,22680,FRENCH BLUE METAL DOOR SIGN 5,6,25/01/2011 14:33,1.25,17515
542147,35810B,ENAMEL BLUE RIM COFFEE CONTAINER,6,26/01/2011 10:02,2.1,12782
542152,22188,BLACK HEART CARD HOLDER,4,26/01/2011 10:33,3.95,13534
542152,16156S,WRAP PINK FAIRY CAKES ,25,26/01/2011 10:33,0.42,13534
542192,21918,SET 12 KIDS COLOUR  CHALK STICKS,20,26/01/2011 11:27,0.42,14049
542192,22139,RETROSPOT TEA SET CERAMIC 11 PC ,6,26/01/2011 11:27,4.95,14049
542192,21460,GREEN EASTER EGG HUNT START POST,3,26/01/2011 11:27,1.95,14049
542192,22367,CHILDRENS APRON SPACEBOY DESIGN,3,26/01/2011 11:27,1.95,14049
542192,22415,WHITE TISSUE REAM,1,26/01/2011 11:27,7.95,14049
542192,22127,PARTY CONES CARNIVAL ASSORTED,12,26/01/2011 11:27,1.25,14049
542215,22245,HOOK  1 HANGER  MAGIC GARDEN,12,26/01/2011 12:27,0.85,12472
542215,21915,RED  HARMONICA IN BOX ,12,26/01/2011 12:27,1.25,12472
542216,16052,TEATIME PUSH DOWN RUBBER,24,26/01/2011 12:29,0.42,14911
542216,21508,VINTAGE KID DOLLY CARD ,12,26/01/2011 12:29,0.42,14911
542216,22767,TRIPLE PHOTO FRAME CORNICE ,4,26/01/2011 12:29,9.95,14911
542217,85129D,BEADED CRYSTAL HEART PINK SMALL,1,26/01/2011 12:36,1.25,14606
542221,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,26/01/2011 12:40,5.95,14978
542228,22297,HEART IVORY TRELLIS SMALL,12,26/01/2011 13:37,1.25,13113
542228,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,4,26/01/2011 13:37,2.95,13113
542229,85199S,SMALL HANGING IVORY/RED WOOD BIRD,24,26/01/2011 13:38,0.42,12474
542229,22331,WOODLAND PARTY BAG + STICKER SET,8,26/01/2011 13:38,1.65,12474
542231,84879,ASSORTED COLOUR BIRD ORNAMENT,8,26/01/2011 13:40,1.69,16714
542231,22723,SET OF 6 HERB TINS SKETCHBOOK,4,26/01/2011 13:40,3.95,16714
542231,22556,PLASTERS IN TIN CIRCUS PARADE ,4,26/01/2011 13:40,1.65,16714
542236,21314,SMALL GLASS HEART TRINKET POT,1,26/01/2011 14:19,2.1,17027
542236,22926,IVORY GIANT GARDEN THERMOMETER,2,26/01/2011 14:19,5.95,17027
542240,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,6,26/01/2011 14:45,2.95,16124
542241,20702,PINK PADDED MOBILE,1,26/01/2011 14:51,4.25,16409
542246,22847,BREAD BIN DINER STYLE IVORY,1,26/01/2011 15:31,16.95,15227
542247,21415,CLAM SHELL SMALL ,6,26/01/2011 15:49,2.1,12997
542258,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,26/01/2011 17:08,2.95,17372
542258,47590B,PINK HAPPY BIRTHDAY BUNTING,2,26/01/2011 17:08,5.45,17372
542272,22858,EASTER TIN KEEPSAKE,6,27/01/2011 09:42,1.65,16496
542275,85099F,JUMBO BAG STRAWBERRY,10,27/01/2011 10:18,1.95,13089
542275,20719,WOODLAND CHARLOTTE BAG,10,27/01/2011 10:18,0.85,13089
542276,22652,TRAVEL SEWING KIT,10,27/01/2011 10:19,1.65,12764
542303,21125,SET 6 FOOTBALL CELEBRATION CANDLES,12,27/01/2011 11:05,1.25,12539
542303,21123,SET/10 IVORY POLKADOT PARTY CANDLES,24,27/01/2011 11:05,1.25,12539
542303,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,2,27/01/2011 11:05,9.95,12539
542347,22669,RED BABY BUNTING ,5,27/01/2011 12:06,2.95,12826
542347,22382,LUNCH BAG SPACEBOY DESIGN ,10,27/01/2011 12:06,1.65,12826
542353,22983,CARD BILLBOARD FONT,12,27/01/2011 12:19,0.42,16700
542353,85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,12,27/01/2011 12:19,1.65,16700
542360,82583,HOT BATHS METAL SIGN,1,27/01/2011 12:40,2.1,14701
542360,22300,COFFEE MUG DOG + BALL DESIGN,12,27/01/2011 12:40,2.55,14701
542360,22627,MINT KITCHEN SCALES,1,27/01/2011 12:40,8.5,14701
542360,22195,LARGE HEART MEASURING SPOONS,2,27/01/2011 12:40,1.65,14701
542373,22262,FELT EGG COSY CHICKEN,12,27/01/2011 13:38,0.85,16767
542373,22246,MAGIC GARDEN FELT GARLAND ,24,27/01/2011 13:38,1.95,16767
542377,22798,ANTIQUE GLASS DRESSING TABLE POT,8,27/01/2011 13:53,2.95,13506
542389,84949,SILVER HANGING T-LIGHT HOLDER,6,27/01/2011 14:46,1.65,12868
542390,21670,BLUE SPOT CERAMIC DRAWER KNOB,6,27/01/2011 14:48,1.25,16814
542393,84992,72 SWEETHEART FAIRY CAKE CASES,3,27/01/2011 15:02,0.55,18125
542393,22413,METAL SIGN TAKE IT OR LEAVE IT ,2,27/01/2011 15:02,2.95,18125
542393,85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,2,27/01/2011 15:02,1.65,18125
542399,22073,RED RETROSPOT STORAGE JAR,10,27/01/2011 15:38,3.75,15549
542401,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,1,27/01/2011 15:51,0.85,14541
542401,20985,HEART CALCULATOR,1,27/01/2011 15:51,1.25,14541
542406,22654,DELUXE SEWING KIT ,1,27/01/2011 16:13,5.95,17757
542412,21844,RED RETROSPOT MUG,3,27/01/2011 16:49,2.95,16725
542420,22055,MINI CAKE STAND  HANGING STRAWBERY,3,27/01/2011 18:05,1.65,17180
542420,22223,CAKE PLATE LOVEBIRD PINK,1,27/01/2011 18:05,4.95,17180
542422,21411,GINGHAM HEART  DOORSTOP RED,1,27/01/2011 19:33,4.25,14702
542422,22508,DOORSTOP RETROSPOT HEART,1,27/01/2011 19:33,3.75,14702
542423,22900, SET 2 TEA TOWELS I LOVE LONDON ,12,28/01/2011 09:09,2.95,15057
542425,POST,POSTAGE,2,28/01/2011 09:20,18,12574
542429,21931,JUMBO STORAGE BAG SUKI,10,28/01/2011 10:08,1.95,13330
542470,22824,3 TIER SWEETHEART GARDEN SHELF,1,28/01/2011 11:27,35.95,14133
542519,22725,ALARM CLOCK BAKELIKE CHOCOLATE,8,28/01/2011 12:19,3.75,15159
542520,20754,RETROSPOT RED WASHING UP GLOVES,3,28/01/2011 12:21,2.1,15547
542520,40001,WHITE BAMBOO RIBS LAMPSHADE,12,28/01/2011 12:21,0.85,15547
542520,22768,FAMILY PHOTO FRAME CORNICE,1,28/01/2011 12:21,9.95,15547
542521,22470,HEART OF WICKER LARGE,6,28/01/2011 12:28,2.95,17965
542526,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,6,28/01/2011 12:43,3.75,14659
542526,84218,BOX/12 CHICK & EGG IN BASKET,1,28/01/2011 12:43,1.95,14659
542526,85188A,GREEN METAL SWINGING BUNNY,10,28/01/2011 12:43,0.85,14659
542527,85054,FRENCH ENAMEL POT W LID,12,28/01/2011 12:48,1.25,17188
542542,22727,ALARM CLOCK BAKELIKE RED ,4,28/01/2011 14:37,3.75,12431
542542,22730,ALARM CLOCK BAKELIKE IVORY,4,28/01/2011 14:37,3.75,12431
542584,22377,BOTTLE BAG RETROSPOT ,3,28/01/2011 15:21,2.1,18016
542585,22837,HOT WATER BOTTLE BABUSHKA ,2,28/01/2011 15:29,4.65,17329
542595,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,30/01/2011 10:19,3.75,14040
542597,48111,DOORMAT 3 SMILEY CATS,2,30/01/2011 10:33,7.95,16326
542598,22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,2,30/01/2011 10:43,4.25,14805
542599,21733,RED HANGING HEART T-LIGHT HOLDER,2,30/01/2011 11:01,2.95,17062
542600,85188A,GREEN METAL SWINGING BUNNY,9,30/01/2011 11:11,0.85,16923
542600,21257,VICTORIAN SEWING BOX MEDIUM,2,30/01/2011 11:11,7.95,16923
542601,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,2,30/01/2011 11:52,2.95,16897
542605,22625,RED KITCHEN SCALES,4,30/01/2011 12:42,8.5,17796
542610,22493,PAINT YOUR OWN CANVAS SET,5,30/01/2011 14:05,1.65,13148
542613,21039,RED RETROSPOT SHOPPING BAG,3,30/01/2011 14:36,2.55,17431
542617,21985,PACK OF 12 HEARTS DESIGN TISSUES ,12,30/01/2011 15:48,0.29,17463
542619,21755,LOVE BUILDING BLOCK WORD,6,30/01/2011 15:54,5.95,13869
542623,21485,RETROSPOT HEART HOT WATER BOTTLE,3,31/01/2011 09:41,4.95,17239
542623,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,31/01/2011 09:41,2.95,17239
542626,21245,GREEN POLKADOT PLATE ,8,31/01/2011 09:51,1.69,12720
542629,21915,RED  HARMONICA IN BOX ,36,31/01/2011 09:57,1.25,12731
542634,22605,WOODEN CROQUET GARDEN SET,2,31/01/2011 10:42,14.95,15448
542646,22937,BAKING MOULD CHOCOLATE CUPCAKES,6,31/01/2011 11:42,2.55,17220
542659,21086,SET/6 RED SPOTTY PAPER CUPS,48,31/01/2011 12:09,0.65,15738
542662,22197,SMALL POPCORN HOLDER,12,31/01/2011 12:10,0.85,18145
542662,16161P,WRAP ENGLISH ROSE ,25,31/01/2011 12:10,0.42,18145
542667,21975,PACK OF 60 DINOSAUR CAKE CASES,6,31/01/2011 12:16,0.55,17068
542691,21914,BLUE HARMONICA IN BOX ,12,31/01/2011 12:34,1.25,13408
542692,22149,FELTCRAFT 6 FLOWER FRIENDS,3,31/01/2011 12:35,2.1,14467
542708,22854,CREAM SWEETHEART EGG HOLDER,24,31/01/2011 13:07,4.25,17621
542708,22937,BAKING MOULD CHOCOLATE CUPCAKES,24,31/01/2011 13:07,2.55,17621
542710,21829,DINOSAUR KEYRINGS ASSORTED,72,31/01/2011 13:17,0.21,14776
542710,21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,48,31/01/2011 13:17,0.85,14776
542713,37448,CERAMIC CAKE DESIGN SPOTTED MUG,12,31/01/2011 13:27,1.49,12668
542716,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,7,31/01/2011 14:02,1.25,16407
542717,22248,DECORATION  PINK CHICK MAGIC GARDEN,1,31/01/2011 14:07,0.85,17580
542717,22249,DECORATION WHITE CHICK MAGIC GARDEN,1,31/01/2011 14:07,0.85,17580
542717,22217,T-LIGHT HOLDER HANGING LACE,2,31/01/2011 14:07,1.25,17580
542719,21314,SMALL GLASS HEART TRINKET POT,2,31/01/2011 14:18,2.1,17619
542719,21355,TOAST ITS - I LOVE YOU ,1,31/01/2011 14:18,1.25,17619
542719,35915C,PEACH KNITTED HEN ,1,31/01/2011 14:18,1.65,17619
542723,21201,TROPICAL  HONEYCOMB PAPER GARLAND ,4,31/01/2011 14:53,2.55,17256
542723,21207,SKULL AND CROSSBONES  GARLAND ,2,31/01/2011 14:53,1.65,17256
542729,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,24,31/01/2011 15:17,0.42,15194
542729,22711,WRAP CIRCUS PARADE,25,31/01/2011 15:17,0.42,15194
542733,20996,JAZZ HEARTS ADDRESS BOOK,1,31/01/2011 15:35,0.42,15058
542733,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,1,31/01/2011 15:35,2.1,15058
542745,21111,SWISS ROLL TOWEL  CHOCOLATE  SPOTS,4,31/01/2011 16:47,2.95,15881
542776,21668,RED STRIPE CERAMIC DRAWER KNOB,12,01/02/2011 08:23,1.25,15240
542780,47566,PARTY BUNTING,10,01/02/2011 09:38,4.65,17675
542785,84050,PINK HEART SHAPE EGG FRYING PAN,72,01/02/2011 10:14,1.25,13881
542788,22863,SOAP DISH BROCANTE,8,01/02/2011 10:37,2.95,16570
542788,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,12,01/02/2011 10:37,1.25,16570
542789,20674,GREEN POLKADOT BOWL,72,01/02/2011 10:38,1.06,17511
542789,82484,WOOD BLACK BOARD ANT WHITE FINISH,12,01/02/2011 10:38,5.55,17511
542789,22354,RETROSPOT PADDED SEAT CUSHION,30,01/02/2011 10:38,3.39,17511
542791,85049E,SCANDINAVIAN REDS RIBBONS,1,01/02/2011 10:47,1.25,15039
542795,22802,FAUX FUR CHOCOLATE THROW,1,01/02/2011 10:59,19.95,18055
542796,22196,SMALL HEART MEASURING SPOONS,5,01/02/2011 11:07,0.85,17356
542796,22261,FELT EGG COSY WHITE RABBIT ,10,01/02/2011 11:07,0.85,17356
542796,85206A,CREAM FELT EASTER EGG BASKET,18,01/02/2011 11:07,1.65,17356
542797,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,2,01/02/2011 11:08,3.75,17884
542800,85054,FRENCH ENAMEL POT W LID,1,01/02/2011 11:16,2.95,14606
542806,48188,DOORMAT WELCOME PUPPIES,2,01/02/2011 11:19,7.95,12836
542835,85230B,CINNAMON SCENTED VOTIVE CANDLE,24,01/02/2011 11:30,0.29,13939
542862,21935,SUKI  SHOULDER BAG,3,01/02/2011 11:51,1.65,14606
542863,15056BL,EDWARDIAN PARASOL BLACK,3,01/02/2011 11:58,5.95,13494
542865,22963,JAM JAR WITH GREEN LID,12,01/02/2011 12:08,0.85,12929
542881,22525,CHILDRENS GARDEN GLOVES PINK,2,01/02/2011 12:54,1.25,14587
542887,22356,CHARLOTTE BAG PINK POLKADOT,10,01/02/2011 13:10,0.85,12373
542887,20724,RED RETROSPOT CHARLOTTE BAG,30,01/02/2011 13:10,0.85,12373
542888,22966,GINGERBREAD MAN COOKIE CUTTER,12,01/02/2011 13:15,1.25,15687
542888,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,2,01/02/2011 13:15,9.95,15687
542888,21212,PACK OF 72 RETROSPOT CAKE CASES,24,01/02/2011 13:15,0.55,15687
542891,22847,BREAD BIN DINER STYLE IVORY,4,01/02/2011 13:26,14.95,16705
542895,47566,PARTY BUNTING,2,01/02/2011 13:47,4.65,14549
542897,22804,CANDLEHOLDER PINK HANGING HEART,6,01/02/2011 13:55,2.95,15854
542898,22723,SET OF 6 HERB TINS SKETCHBOOK,2,01/02/2011 14:01,3.95,16110
542898,22268,EASTER DECORATION SITTING BUNNY,1,01/02/2011 14:01,0.85,16110
542898,22092,BLUE PAISLEY TISSUE BOX,1,01/02/2011 14:01,1.25,16110
542899,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,2,01/02/2011 14:12,3.75,17376
542911,21500,PINK POLKADOT WRAP ,25,01/02/2011 15:41,0.42,12676
542914,85099F,JUMBO BAG STRAWBERRY,8,01/02/2011 16:03,1.95,16161
542923,22625,RED KITCHEN SCALES,2,02/02/2011 09:08,8.5,14665
542929,22334,DINOSAUR PARTY BAG + STICKER SET,1,02/02/2011 10:34,1.65,17811
542932,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,02/02/2011 10:54,0.85,13089
542993,35923,CANDY HEART HANGING DECORATION,12,02/02/2011 12:02,1.25,16156
543001,48111,DOORMAT 3 SMILEY CATS,2,02/02/2011 12:26,7.95,14127
543001,82482,WOODEN PICTURE FRAME WHITE FINISH,6,02/02/2011 12:26,2.55,14127
543006,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,02/02/2011 12:53,1.65,17975
543007,22460,EMBOSSED GLASS TEALIGHT HOLDER,12,02/02/2011 12:54,1.25,13894
543015,20718,RED RETROSPOT SHOPPER BAG,20,02/02/2011 13:46,1.25,14188
543020,22165,DIAMANTE HEART SHAPED WALL MIRROR  ,1,02/02/2011 14:29,12.75,15005
543022,22796,PHOTO FRAME 3 CLASSIC HANGING,2,02/02/2011 14:37,9.95,16771
543023,22822,CREAM WALL PLANTER HEART SHAPED,4,02/02/2011 14:38,5.95,15270
543028,22954,HEN PARTY CORDON BARRIER TAPE,12,02/02/2011 15:09,1.25,14443
543028,22261,FELT EGG COSY WHITE RABBIT ,12,02/02/2011 15:09,0.85,14443
543031,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,02/02/2011 15:26,2.95,14798
